,trial_id,transformer_name,dataset_name,classifier_score,time_transform_train,time_transform_test,time_train,time_total,size_train,size_test,len_train,len_test,n_classes
14,0,rocket,DodgerLoopDay,0.625,7.5167481899261475,6.328810930252075,12.46724534034729,30.282121658325195,78,80,288,288,7
15,0,rocket,DodgerLoopGame,0.8260869565217391,4.869393348693848,9.008939981460571,10.183230638504028,27.463695526123047,20,138,288,288,2
16,0,rocket,DodgerLoopWeekend,0.9710144927536232,4.20598840713501,10.585461616516113,9.17563772201538,31.8725745677948,20,138,288,288,2
17,0,rocket,Earthquakes,0.7482014388489209,10.985695123672485,8.81000542640686,33.709004163742065,54.03691244125366,322,139,512,512,2
18,0,rocket,ECG200,0.91,4.89455509185791,5.122867107391357,11.571599245071411,28.661785364151,100,100,96,96,2
19,0,rocket,ECGFiveDays,0.9988385598141696,3.766721248626709,24.142609357833862,11.006641387939453,54.031256437301636,23,861,136,136,2
20,0,rocket,FaceFour,0.9659090909090909,4.1144633293151855,7.397992372512817,8.670434713363647,31.427292823791504,24,88,350,350,4
21,0,rocket,Fish,0.9657142857142857,11.806740522384644,7.634173154830933,33.03239035606384,51.805800676345825,175,175,463,463,7
22,0,rocket,Fungi,1.0,5.184368133544922,5.697770357131958,11.263204574584961,33.08059024810791,18,186,201,201,18
23,0,rocket,GunPoint,0.9933333333333333,3.846691131591797,8.21651005744934,10.132863521575928,32.88711333274841,50,150,150,150,2
24,0,rocket,GunPointAgeSpan,0.990506329113924,4.468832969665527,5.483704090118408,24.46594762802124,40.186885595321655,135,316,150,150,2
25,0,rocket,GunPointMaleVersusFemale,1.0,4.978403091430664,11.042622327804565,22.63821816444397,44.6698043346405,135,316,150,150,2
26,0,rocket,GunPointOldVersusYoung,0.9841269841269841,7.295553207397461,11.482788801193237,24.273922204971313,47.78989839553833,136,315,150,150,2
27,0,rocket,Ham,0.7238095238095238,8.287030696868896,5.5595173835754395,23.34552526473999,39.10556197166443,109,105,431,431,2
28,0,rocket,Herring,0.625,7.065839052200317,5.251967430114746,20.59874439239502,38.039013385772705,64,64,512,512,2
29,0,rocket,HouseTwenty,0.957983193277311,9.169261932373047,15.530174016952515,21.089624881744385,52.54092741012573,40,119,2000,2000,2
30,0,rocket,InsectEPGRegularTrain,0.9959839357429718,8.087976455688477,13.084644079208374,19.143963098526,45.20455074310303,62,249,601,601,3
31,0,rocket,InsectEPGSmallTrain,0.9518072289156626,4.160105466842651,14.667665481567383,12.1721773147583,43.43820858001709,17,249,601,601,3
32,0,rocket,ItalyPowerDemand,0.9708454810495627,3.7644739151000977,22.989721536636353,15.75486707687378,56.207669734954834,67,1029,24,24,2
33,0,rocket,Lightning2,0.8360655737704918,8.268350601196289,6.265025615692139,21.303685665130615,36.995296239852905,60,61,637,637,2
34,0,rocket,Lightning7,0.8493150684931506,6.3465893268585205,4.073676824569702,17.223182916641235,33.08617568016052,70,73,319,319,7
35,0,rocket,Meat,0.9333333333333333,7.7272560596466064,4.984398365020752,18.259214401245117,34.916691064834595,60,60,448,448,3
36,0,rocket,MiddlePhalanxOutlineAgeGroup,0.5844155844155844,6.520659923553467,6.25496768951416,19.560389280319214,37.72330570220947,400,154,80,80,3
37,0,rocket,MiddlePhalanxOutlineCorrect,0.852233676975945,17.196537971496582,8.727258443832397,33.10915994644165,55.59578323364258,600,291,80,80,2
38,0,rocket,MoteStrain,0.9097444089456869,3.859961748123169,34.161004304885864,13.139394521713257,67.50114560127258,20,1252,84,84,2
39,0,rocket,OliveOil,0.9,7.645881414413452,2.737457036972046,17.695558786392212,30.934743881225586,30,30,570,570,4
40,0,rocket,OSULeaf,0.8925619834710744,11.749553442001343,12.97819471359253,32.37259840965271,57.151772260665894,200,242,427,427,6
41,0,rocket,Plane,1.0,4.81158447265625,4.557621240615845,17.9787700176239,34.07723784446716,105,105,144,144,7
42,0,rocket,PowerCons,0.9666666666666667,6.094911575317383,8.23884129524231,22.5055513381958,42.29423904418945,180,180,144,144,2
43,0,rocket,ProximalPhalanxOutlineAgeGroup,0.8536585365853658,13.295453786849976,9.472281455993652,32.81858038902283,55.341776847839355,400,205,80,80,3
44,0,rocket,ProximalPhalanxOutlineCorrect,0.9209621993127147,15.936479091644287,7.107816934585571,46.92962098121643,60.14249563217163,600,291,80,80,2
45,0,rocket,Rock,0.82,6.289975643157959,8.211164474487305,15.566785097122192,36.23830580711365,20,50,2844,2844,4
46,0,rocket,ShapeletSim,0.9722222222222222,4.653301954269409,10.689202070236206,15.819738626480103,39.62914419174194,20,180,500,500,2
47,0,rocket,SmallKitchenAppliances,0.8,20.11981225013733,4.59881591796875,48.47559118270874,56.39338040351868,375,375,720,720,3
48,0,rocket,SmoothSubspace,0.98,5.591406345367432,8.953117370605469,22.964910984039307,41.106998682022095,150,150,15,15,3
49,0,rocket,SonyAIBORobotSurface1,0.9068219633943427,3.696737289428711,17.548577070236206,12.286664962768555,44.161832332611084,20,601,70,70,2
50,0,rocket,Strawberry,0.9837837837837838,18.95211148262024,4.467558860778809,46.32708787918091,54.07884192466736,613,370,235,235,2
51,0,rocket,Symbols,0.9668341708542714,3.9690823554992676,17.141817331314087,14.53470253944397,53.43263483047485,25,995,398,398,6
52,0,rocket,ToeSegmentation2,0.9230769230769231,3.8619346618652344,7.851424217224121,13.336001634597778,35.370028018951416,36,130,343,343,2
53,0,rocket,Trace,1.0,5.333749532699585,9.505667924880981,20.599055767059326,38.206589221954346,100,100,275,275,4
54,0,rocket,TwoLeadECG,0.9991220368744512,3.8106439113616943,14.099552869796753,11.91158676147461,43.2433021068573,23,1139,82,82,2
55,0,rocket,UMD,0.9930555555555556,4.326414108276367,5.153476715087891,14.309158086776733,30.90075421333313,36,144,150,150,3
56,0,rocket,SyntheticControl,1.0,5.206320524215698,4.481074094772339,29.530237436294556,41.71869659423828,300,300,60,60,6
57,0,rocket,Wine,0.8148148148148148,6.363982677459717,5.158586740493774,17.4565007686615,34.265663146972656,57,54,234,234,2
58,0,rocket,Worms,0.7142857142857143,15.768357992172241,3.6708548069000244,36.85827398300171,43.16442322731018,181,77,900,900,5
59,0,rocket,WormsTwoClass,0.7532467532467533,15.749305009841919,3.4582953453063965,37.02670693397522,43.03773307800293,181,77,900,900,2
60,0,minirocket,ACSF1,0.9,1.528855800628662,1.204979658126831,52.687026262283325,59.45880722999573,100,100,1460,1460,10
