,trial_id,transformer_name,dataset_name,classifier_score,time_transform_train,time_transform_test,time_train,time_total,size_train,size_test,len_train,len_test,n_classes
837,2,rocket,SmallKitchenAppliances,0.8,1.776014804840088,1.7635374069213867,2.591022253036499,5.204836368560791,375,375,720,720,3
838,3,rocket,SmallKitchenAppliances,0.8,1.7740776538848877,1.7760698795318604,2.5678532123565674,5.181942939758301,375,375,720,720,3
839,4,rocket,SmallKitchenAppliances,0.8,1.7755422592163086,1.766453504562378,2.5602800846099854,5.209222316741943,375,375,720,720,3
840,0,rocket,SmoothSubspace,0.98,0.0307772159576416,0.030823945999145508,0.45436549186706543,1.1108546257019043,150,150,15,15,3
841,1,rocket,SmoothSubspace,0.98,0.03020000457763672,0.024692773818969727,0.4493987560272217,1.0502045154571533,150,150,15,15,3
842,2,rocket,SmoothSubspace,0.98,0.03186511993408203,0.03546905517578125,0.44994664192199707,1.1101040840148926,150,150,15,15,3
843,3,rocket,SmoothSubspace,0.98,0.03524446487426758,0.034485816955566406,0.45351457595825195,1.111682653427124,150,150,15,15,3
844,4,rocket,SmoothSubspace,0.98,0.04952669143676758,0.04197287559509277,0.48596787452697754,1.1396405696868896,150,150,15,15,3
845,0,rocket,SonyAIBORobotSurface1,0.9068219633943427,0.021186113357543945,0.28723907470703125,0.35932397842407227,1.4200377464294434,20,601,70,70,2
846,1,rocket,SonyAIBORobotSurface1,0.9068219633943427,0.02096080780029297,0.3570370674133301,0.33283233642578125,1.4630918502807617,20,601,70,70,2
847,2,rocket,SonyAIBORobotSurface1,0.9068219633943427,0.02101874351501465,0.3034393787384033,0.3576657772064209,1.4737651348114014,20,601,70,70,2
848,3,rocket,SonyAIBORobotSurface1,0.9068219633943427,0.020901918411254883,0.3466324806213379,0.3330655097961426,1.4355807304382324,20,601,70,70,2
849,4,rocket,SonyAIBORobotSurface1,0.9068219633943427,0.021037578582763672,0.3547236919403076,0.3543374538421631,1.461395263671875,20,601,70,70,2
850,0,rocket,Strawberry,0.9837837837837838,0.9485914707183838,0.576859712600708,2.0052618980407715,3.337486982345581,613,370,235,235,2
851,1,rocket,Strawberry,0.9837837837837838,0.958118200302124,0.5838921070098877,2.028669834136963,3.403508186340332,613,370,235,235,2
852,2,rocket,Strawberry,0.9837837837837838,1.0339994430541992,0.6125118732452393,2.0860140323638916,3.422438144683838,613,370,235,235,2
853,3,rocket,Strawberry,0.9837837837837838,0.9669687747955322,0.5888974666595459,2.047234058380127,3.4072043895721436,613,370,235,235,2
854,4,rocket,Strawberry,0.9837837837837838,0.9679934978485107,0.6000111103057861,2.0453317165374756,3.436361074447632,613,370,235,235,2
855,0,rocket,Symbols,0.9668341708542714,0.21909260749816895,2.591601610183716,0.5486917495727539,4.30229640007019,25,995,398,398,6
856,1,rocket,Symbols,0.9668341708542714,0.24959945678710938,2.578517198562622,0.5566284656524658,4.277708053588867,25,995,398,398,6
857,2,rocket,Symbols,0.9668341708542714,0.1193232536315918,2.608684778213501,0.44678306579589844,4.213105201721191,25,995,398,398,6
858,3,rocket,Symbols,0.9668341708542714,0.11945843696594238,2.573812961578369,0.4451730251312256,4.14997673034668,25,995,398,398,6
859,4,rocket,Symbols,0.9668341708542714,0.13580775260925293,2.5596747398376465,0.47364115715026855,4.226057291030884,25,995,398,398,6
860,0,rocket,ToeSegmentation2,0.9230769230769231,0.14697885513305664,0.34574222564697266,0.47927379608154297,1.4045884609222412,36,130,343,343,2
861,1,rocket,ToeSegmentation2,0.9230769230769231,0.17396211624145508,0.3292515277862549,0.4998946189880371,1.4104981422424316,36,130,343,343,2
862,2,rocket,ToeSegmentation2,0.9230769230769231,0.17598581314086914,0.3102729320526123,0.5012879371643066,1.3934342861175537,36,130,343,343,2
863,3,rocket,ToeSegmentation2,0.9230769230769231,0.10618209838867188,0.3246791362762451,0.4373819828033447,1.3442809581756592,36,130,343,343,2
864,4,rocket,ToeSegmentation2,0.9230769230769231,0.1113271713256836,0.3320920467376709,0.4418501853942871,1.3553359508514404,36,130,343,343,2
865,0,rocket,Trace,1.0,0.26021480560302734,0.2556736469268799,0.6294107437133789,1.4489023685455322,100,100,275,275,4
866,1,rocket,Trace,1.0,0.25319743156433105,0.2640862464904785,0.6326313018798828,1.5233256816864014,100,100,275,275,4
867,2,rocket,Trace,1.0,0.2712545394897461,0.29319334030151367,0.6506199836730957,1.5425593852996826,100,100,275,275,4
868,3,rocket,Trace,1.0,0.33959126472473145,0.2991490364074707,0.7229394912719727,1.5872433185577393,100,100,275,275,4
869,4,rocket,Trace,1.0,0.2627098560333252,0.25268054008483887,0.6359503269195557,1.468827486038208,100,100,275,275,4
870,0,rocket,TwoLeadECG,0.9991220368744512,0.030268192291259766,0.7161064147949219,0.3740358352661133,2.206583261489868,23,1139,82,82,2
